,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
696,45.74000,滚动弹幕,25,0xffffff,0,9782ca22,44439592898658373,抓手抓手
697,315.85900,滚动弹幕,25,0xffffff,0,588a8b8a,44336592327278599,哈哈哈哈哈
698,93.70000,滚动弹幕,25,0xffffff,0,4acee57e,44280804078518277,太直白了
699,41.53400,滚动弹幕,25,0xffffff,0,1f3f711a,44205355177607173,局外人
700,127.28500,滚动弹幕,25,0xffffff,0,2eba0d49,44184275261587463,猝不及防
701,64.19400,滚动弹幕,25,0xffffff,0,30d2813f,44183136006832131,哈哈哈哈哈
702,51.56300,滚动弹幕,25,0xffffff,0,c4aa6fea,44169550625243139,查干湖冬捕，查什么
703,97.83800,滚动弹幕,25,0xffffff,0,24ef345a,44028805649006597,哈哈哈哈哈哈哈哈哈哈哈哈哈
704,55.86600,滚动弹幕,25,0xffffff,0,28cddea6,43936556654264323,车底阿杜
705,47.30800,滚动弹幕,25,0xffffff,0,28cddea6,43936552260206595,局外人
706,146.27500,滚动弹幕,25,0xffffff,0,9415f220,43908055415390213,不要，2.5天，走着
707,217.18900,滚动弹幕,25,0xffffff,0,6356a84,43891114283892739,。。。
708,326.00000,滚动弹幕,25,0xffffff,0,c9a5b5bb,43888438318465031,哈哈哈哈哈哈
709,67.03800,滚动弹幕,25,0xffffff,0,20c44a8,43887581275357189,哈哈哈哈哈哈哈哈哈哈
710,252.84700,滚动弹幕,25,0xffffff,0,c60093ef,43871356359540807,剧透了啊
711,287.81900,滚动弹幕,25,0xffffff,0,4f8ecfe1,43852090045890567,？？？？
712,259.92300,滚动弹幕,25,0xffffff,0,65e8ff9,43846580975435783,？？？？？
713,246.07600,滚动弹幕,25,0xffffff,0,7c80e371,43844753024352263,差不多行了
714,156.77200,滚动弹幕,25,0xffffff,0,1bd86a88,43844352631373831,号服
715,93.14200,滚动弹幕,25,0xffffff,0,d0e91f9a,43842797567475717,心疼看不下去了
716,162.72000,滚动弹幕,25,0xffffff,0,57c099ef,43840945000546311,弄个设计还米兰
717,135.72600,滚动弹幕,25,0xffffff,0,fa0525e9,43839085322174467,猝不及防  草率了
718,249.65400,滚动弹幕,25,0xffffff,0,3c0053ee,43822353900109829,在家用？
719,169.73300,滚动弹幕,25,0xffffff,0,3bdc3ddc,43821296796565507,哈哈哈哈
720,318.10600,滚动弹幕,25,0xffffff,0,635288a8,43817485078626307,可爱
721,186.25200,滚动弹幕,25,0xffffff,0,635288a8,43817406155980805,是不是嘛
722,303.49700,滚动弹幕,25,0xffffff,0,8d4a190e,43815578411466759,可爱
723,242.26100,滚动弹幕,25,0xffffff,0,33ec26ce,1021811483140801024,我要退出了
724,123.35200,滚动弹幕,25,0xffffff,0,8a725d80,1020100706759338496,格局
725,140.33900,滚动弹幕,25,0xffffff,0,3ee1cd7,999442525452316672,猝不及防
726,311.38500,滚动弹幕,25,0xffffff,0,dd22c04c,958453175686676480,哈哈
727,132.82600,滚动弹幕,25,0xffffff,0,7e3a0c6c,48472432311795717,太贴切了
728,162.60700,滚动弹幕,25,0xffffff,0,59622a05,47694253241401351,...........
729,163.64000,滚动弹幕,25,0xffffff,0,62312796,46898527511511045,帧率和延迟怎么样？
730,315.93000,滚动弹幕,25,0xffffff,0,6de973a0,46314786527379461,哈哈哈哈哈哈哈哈哈哈哈哈好
731,141.93700,滚动弹幕,25,0xffffff,0,89f6bac,45993552462217223,猝不及防
732,132.59000,底端弹幕,25,0xfe0302,0,60ac52ce,45670725110988807,哈哈哈哈
733,131.08600,滚动弹幕,25,0xffffff,0,daab5a92,45360939517083651,防不胜防啊
734,123.35500,滚动弹幕,25,0xffffff,0,246336a,45116255539560455,哈哈
735,139.51700,滚动弹幕,25,0xffffff,0,eb1df451,44824687235563527,哈哈哈！！！
736,57.98500,滚动弹幕,25,0xffffff,0,8f058bc3,44747072238780419,李咏
737,131.43100,滚动弹幕,25,0xffffff,0,16c771a8,44721993950953477,猝不及防！
738,68.06100,滚动弹幕,25,0xffffff,0,ab960111,44657273145917443,哈哈哈哈哈哈啊哈
739,177.88100,滚动弹幕,25,0xffffff,0,ded76c0a,44541823069192195,海康也有
740,151.07600,滚动弹幕,25,0xffffff,0,21714a41,44490161721442309,大意了
741,240.53900,滚动弹幕,25,0xffffff,0,73ab8f15,44474827131060227,没打王者吗
742,148.61300,滚动弹幕,25,0xffffff,0,4fcfcdf,44441873441357827,被偷袭了
743,240.07600,滚动弹幕,25,0xffffff,0,9fdcf167,44435528781660165,这
744,219.03400,滚动弹幕,25,0xffffff,0,d67c912a,44394989326172163,50包邮
745,148.73100,滚动弹幕,25,0xffffff,0,6af84e22,44308842778460167,大意了
746,48.32700,滚动弹幕,25,0xffffff,0,78861835,44169064999813127,猝不及防
747,142.89900,滚动弹幕,25,0xffffff,0,2a7ae342,44067231696420869,猝不及防
748,142.85100,滚动弹幕,25,0xffffff,0,80efa2e1,43985887817105415,酷啊
749,221.97900,滚动弹幕,25,0xffffff,0,3b65f3b2,43981903134457861,kris好多白头发
750,113.89100,滚动弹幕,25,0xffffff,0,c61aa982,43980344452972549,哈哈哈哈哈哈哈哈哈哈哈哈哈
751,275.90300,滚动弹幕,25,0xffffff,0,14e3e560,43958875527315459,有完没完了？
752,142.67600,滚动弹幕,25,0xffffff,0,3df4a948,43945105327390727,哈哈哈哈哈
753,137.66900,滚动弹幕,25,0xffffff,0,1f3e880d,43889209282920455,我意大利了
754,167.37300,滚动弹幕,25,0xffffff,0,c60093ef,43871287814127623,666
755,133.62100,滚动弹幕,25,0xffffff,0,5db51d15,43869655107895301,猝不及防！
756,139.09900,滚动弹幕,25,0xe70012,0,9db6580a,43844818042355717,猝不及防
757,316.75200,滚动弹幕,25,0xffffff,0,635288a8,43817474647392259,哈哈哈哈哈哈
758,54.20700,滚动弹幕,25,0xffffff,0,e84bdb7c,1006696044882480640,？？？
759,129.08600,滚动弹幕,25,0xffffff,0,ed91c402,1004165158245232640,这么卷吗
760,126.73600,滚动弹幕,25,0xffffff,0,c938797d,1001401792007022592,？？？
761,114.41500,滚动弹幕,25,0xffffff,0,c854db79,48512240901947463,哈哈哈哈哈哈哈哈哈哈哈
762,153.27700,滚动弹幕,25,0xffffff,0,ec687b49,47080179294011395,啊这
763,128.82500,滚动弹幕,25,0xa0ea,0,8b2ae0ad,45389335509336069,丝滑
764,178.73900,滚动弹幕,25,0xffffff,0,dabb88bc,44944306706317315,哈哈哈哈哈哈好搞笑
765,151.30700,滚动弹幕,25,0xffffff,0,9e5bd35e,44658685778591749,大意了
766,115.05700,滚动弹幕,25,0xffffff,0,be82e030,44575314721898503,哈哈哈哈哈哈哈哈哈哈
767,144.01000,滚动弹幕,25,0xffffff,0,761af5ea,44453460018462727,大意了
768,180.83100,滚动弹幕,25,0xffffff,0,936a8902,44172048008740867,我走
769,319.62100,滚动弹幕,25,0xffffff,0,f531bc53,44074277807849479,哈哈哈哈哈哈哈哈哈
770,312.51600,滚动弹幕,25,0xffffff,0,c60093ef,43871399654719491,哈哈哈哈哈哈哈哈
771,38.87500,滚动弹幕,25,0xffffff,0,8caa86c5,43845847069229059,又来了。。。
772,137.10000,滚动弹幕,25,0xffffff,0,a5e33d9a,43835842304671749,猝不及防
773,85.77800,滚动弹幕,25,0xffffff,0,6441c39a,1025268949463567872,舔狗啊，好卑微
774,92.13100,滚动弹幕,25,0xffffff,0,991e6ce7,1023746912006009856,舔狼
775,307.43900,滚动弹幕,25,0xffffff,0,4e347edd,1022569013768942080,这笑容多真诚！和前面听到“一块儿休假”的白眼相比，唉。。。
