,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
100,396.22300,顶端弹幕,25,0xfef102,0,fbbd6d3a,45215065600688133,看第二遍哈哈哈哈哈哈
101,434.73900,滚动弹幕,25,0xffffff,0,a91db244,45212616821309447,完了，合伙骗律师费实锤。
102,563.38200,滚动弹幕,25,0xffffff,0,90bab3e,45212115511803907,碰到大佬了，他们后悔死
103,523.43900,滚动弹幕,25,0xffffff,0,eb06edb1,45211359544606723,哈哈哈，这波广告猝不及防，两头堵，哈哈哈
104,482.19400,滚动弹幕,25,0xffffff,0,89bf55aa,45211242434920455,反复鞭尸
105,381.51700,底端弹幕,25,0xe70012,0,b48ee581,45209921610842119,古奇古奇，怕了怕了
106,521.25900,滚动弹幕,25,0xffffff,0,d314605f,45207076446666757,好家伙……我直接好家伙……
107,339.40700,滚动弹幕,25,0xffffff,0,d927995e,45204885454454789,商业机密：他们怕了，哈哈哈
108,340.25600,滚动弹幕,25,0xfe0302,0,42317eeb,45201965790003205,无故解雇员工就是商业机密！
109,483.53900,顶端弹幕,25,0xe70012,0,a4a77c3e,45201853911662597,猪摸摸和hr给我锁死
110,422.83900,顶端弹幕,25,0xe70012,0,a4a77c3e,45201782420275207,猪摸摸和贵司律师给我锁死
111,363.84000,滚动弹幕,25,0xffffff,0,4f658bfe,45201731990585347,果然试用期开除就是商业机密
112,512.45700,滚动弹幕,25,0xffffff,0,d7f7d752,45200928085114887,噗，素材来了鬼畜区的兄弟们
113,514.04600,滚动弹幕,25,0xffffff,0,3ccfb260,45199277028278279,哈哈哈哈哈，up太有趣了
114,491.02600,滚动弹幕,25,0xe70012,0,f5e5c2fc,45198611109642243,《认知》
115,392.43100,顶端弹幕,25,0xe70012,0,317eebdc,45198538156539907,《商业机密》
116,133.31800,滚动弹幕,25,0xffffff,0,e92f2fb0,45197758637801475,本来其实挺严肃的，我也打算认真看这个视频，结果开局一个猫叫直接给我整笑了
117,58.12200,滚动弹幕,25,0xffffff,0,33bd6260,45195789456637957,我们公司从来没加班费，裁员也不给赔偿，一句
118,311.25900,滚动弹幕,25,0xffffff,0,195b9b5f,45195389045309443,戳到痛点开始急了，哈哈哈哈
119,543.59200,滚动弹幕,25,0xffffff,0,ac981812,45194494022778885,商业鬼才
120,444.33000,滚动弹幕,25,0xffffff,0,1710fa78,45193272122933251,装窃听器背地里录音才不合法
121,443.77500,滚动弹幕,25,0xffffff,0,1710fa78,45193260694503431,当面交谈时偷偷录音是合法的！
122,415.35200,滚动弹幕,25,0xe70012,0,bb45b33b,45188165400526851,不不…这句话才是“商业机密”
123,345.53900,滚动弹幕,25,0xffffff,0,a6394466,45187283602112517,真有，辞退试用期员工就算
124,203.62200,滚动弹幕,25,0xffff00,0,196e9f6a,45186824041660419,似李～～诸葛村夫！
125,521.41900,滚动弹幕,25,0xffffff,0,da75720c,45185694772494343,朵笋呐，哈哈哈哈哈哈
126,474.55100,滚动弹幕,25,0xffffff,0,f49c7681,45185646617165829,“你的认知是什么”警告
127,546.22700,滚动弹幕,25,0xffffff,0,1d9eeb1e,45185621206499333,同仁估计看了在吐血中
128,210.63100,滚动弹幕,25,0xffffff,0,f49c7681,45185456061022213,律师想多赚律师费么，哈哈哈
129,16.53900,顶端弹幕,25,0xe70012,0,35e6aca1,45185302784901123,希望能让更多的打工人看到
130,383.77900,顶端弹幕,25,0xe70012,0,35e6aca1,45185088600145925,哦，怎么办，我好怕怕呀
131,137.95000,滚动弹幕,25,0xffffff,0,bd3770ca,45183757296599043,建议和罗翔老师合作一下
132,46.59300,滚动弹幕,25,0xffffff,0,a13de924,45182814638833669,只有自己碰到了才发现大家真的需要团结起来
133,515.18500,滚动弹幕,25,0xffffff,0,c9a7076f,45182676202684419,甚至推广起了自己的产品！
134,384.41900,顶端弹幕,25,0xffffff,0,c49c7012,45182241382334469,怕了怕了哈哈哈哈
135,422.09900,滚动弹幕,25,0xffffff,0,92b54e66,45182024172961797,暧味关系没双引号（doge）
136,463.33900,滚动弹幕,25,0xffffff,0,5d8f68cd,45181873892622339,私人认知化身商业机密，再放送23333333
137,344.08800,底端弹幕,25,0xe70012,0,e9a2d142,45181748511768579,居然不给关注和三连过分
138,414.89300,滚动弹幕,25,0xffffff,0,a0527b0d,45181559877664775,说出了律师的心声，哈哈哈
139,346.63500,滚动弹幕,25,0xffffff,0,df1170f4,45181404249587715,就是专门顾新人再免费炒掉这个商业机密啊
140,211.34700,滚动弹幕,25,0xffffff,0,a0527b0d,45181376312901639,律师羞愧的低下了头，哈哈哈
141,398.66600,滚动弹幕,25,0xffffff,0,2197981e,45179015603945479,故事发展越发清奇爱了爱了
142,519.62100,滚动弹幕,25,0xffffff,0,2d89574c,45178800398401543,好家伙，你可太秀了
143,489.06900,滚动弹幕,25,0xffffff,0,adf36575,45178418993037315,反复鞭尸
144,550.32800,滚动弹幕,25,0xffffff,0,87736e30,45177941368766469,让这些侵犯了劳动者权益的家伙长点记性
145,478.91800,滚动弹幕,25,0xffffff,0,37c6f052,45176393197682693,反复鞭尸，哈哈哈哈！
146,520.84100,顶端弹幕,25,0xe70012,0,a9a47321,45176285131440133,你好坏哦 我好喜欢
147,351.52200,滚动弹幕,25,0xffffff,0,e1cd1baf,45176244160954375,他们敢在试用期开除up主这件事本身不就是他们的“商业机密”嘛~
148,323.98000,滚动弹幕,25,0xffffff,0,ce917971,45176052507475973,他们在看就已经很棒了，至少你达成了你的目的
149,500.51100,滚动弹幕,25,0xffffff,0,21005cbd,45176049892851719,反复鞭尸
150,393.05100,滚动弹幕,25,0xffffff,0,21005cbd,45175993557581829,怕了怕了，律师通同志
151,303.32200,滚动弹幕,25,0xffffff,0,19e650f0,45175818246160391,嘿，还特地声明一下哈哈哈哈
152,541.76400,顶端弹幕,25,0xfef102,0,a9061800,45175686320095239,它们就是怕弹幕
153,470.98700,滚动弹幕,25,0xffffff,0,a9061800,45175627234934853,还能学到怎么处理声音，干活！谢谢律师
154,462.33700,滚动弹幕,25,0xffffff,0,a9061800,45175609768280067,来了来了，认知来了
155,399.27300,滚动弹幕,25,0xffffff,0,a9061800,45175560748400645,看到了b站，群众的呼声
156,157.05800,滚动弹幕,25,0xffffff,0,a9061800,45175311546449927,太好玩了，第一次看这种风格的视频，还是误打误撞
157,480.14700,滚动弹幕,25,0xffffff,0,ee18d2f4,45174852372398083,哈哈哈哈哈反复鞭尸
158,476.42200,滚动弹幕,25,0xffffff,0,cd989e53,45174764120047623,还以为又下架了 又要被迫看一遍
159,347.32700,滚动弹幕,25,0xffffff,0,ba8bfa44,45174730140418053,商业机密就是他们怕你了。
160,341.93000,滚动弹幕,25,0xffffff,0,ba8bfa44,45174719994920967,他们怕了。 就是商业机密。
161,483.55600,滚动弹幕,25,0xffffff,0,30366296,45174434740830215,商业机密：你的认知是什么？
162,487.78300,滚动弹幕,25,0xffffff,0,dfc9dde4,45174242683650053,著名的：你的认知是什么呢
163,419.37900,滚动弹幕,25,0xffffff,0,2581eb21,45173892813160451,“好同志 别说 别说 ”
164,574.77200,滚动弹幕,25,0xffffff,0,52e99b1a,45173856587481093,B站：莫挨老子
165,529.34100,滚动弹幕,25,0xffffff,0,3b305e06,45173813169094659,商业鬼才
166,484.58100,滚动弹幕,25,0xffffff,0,456c7d39,45173633176305671,反复鞭尸
167,349.51400,滚动弹幕,25,0xffffff,0,2b8d687a,45173616745644039,某公司试用期员工 竟然接触到公司商业机密
168,300.15200,滚动弹幕,25,0xffffff,0,aaf7712c,45173574750699525,我觉得吧，他们的律师也是木有办法。。。。。哈哈哈哈哈哈
169,463.91000,滚动弹幕,25,0xffffff,0,971ab8c4,45173501622484999,反复鞭尸
170,434.89300,滚动弹幕,25,0xffffff,0,b79e6013,45173455413837831,哈哈哈哈哈暧昧关系
171,390.89300,滚动弹幕,25,0xffffff,0,b79e6013,45173432478334979,“怕死我了”doge
172,207.97400,滚动弹幕,25,0xffffff,0,c054681,45173257184739333,这个律师怕是请来帮你的，哈哈哈
173,384.00100,滚动弹幕,25,0xffffff,0,2ab39d51,45173186170454021,这哪请的三脚猫律师hhhhhhhhhhhhh
174,383.93600,滚动弹幕,25,0xffffff,0,ca8633c2,45173131306860549,在？律师同志，我们怕了怕了
175,588.33700,滚动弹幕,25,0xffffff,0,cba6598c,45172750293663749,你的认知是什么（狗头
176,385.75800,滚动弹幕,25,0xffffff,0,354c2f8f,45172740019191815,怕了律师同志
177,474.28900,滚动弹幕,25,0xffffff,0,2707fe59,45172684747702275,反复鞭尸，素材hr
178,483.55300,滚动弹幕,25,0xffffff,0,a2ca905c,45172670279450629,反复鞭尸
179,380.67800,顶端弹幕,25,0xfef102,0,5fe4d53a,45172643549675525,好害怕哟
180,322.24700,滚动弹幕,25,0xffffff,0,b9ec33df,45172597357805571,哈哈哈哈哈贵公司有本事身正不怕影子斜啊
181,380.99900,滚动弹幕,25,0xffffff,0,65470cc1,45172439566516227,怕了怕了，律师同志
182,227.15800,滚动弹幕,25,0xffffff,0,42442c11,45172233112387587,硬核催高hhhhhhh
183,305.54000,顶端弹幕,25,0xffff00,0,53f3d67e,45172189696098307,此 地 无 银 三 百 两
184,526.52600,滚动弹幕,25,0xffffff,0,b828391c,962158357243314176,救命 好家伙
185,324.49000,滚动弹幕,25,0xffffff,0,d27539ee,55860914601249792,笑得我抠出三室一厅
186,388.84100,滚动弹幕,25,0xffffff,0,77d8ac23,55800751494273536,小耳朵律师
187,522.04600,滚动弹幕,25,0xffffff,0,e64c22c9,55496355663363072,哈哈哈，牛批
188,434.40900,滚动弹幕,25,0xffffff,0,e64c22c9,55496307182830080,哈哈哈，顺带打个广告
189,149.36700,滚动弹幕,25,0xffffff,0,14294a01,55475321486656000,笑死，分公司不具有法人资格
190,316.17000,滚动弹幕,25,0xffffff,0,acc7dfa9,55338130860673024,绷不住了哈哈哈哈
191,375.27900,滚动弹幕,25,0xffffff,0,356d3082,55296181279626240,保护
192,380.43400,滚动弹幕,25,0xffffff,0,eeacffe7,55197970018150912,怕了怕了
193,120.11200,滚动弹幕,25,0xffffff,0,6dbb0902,54762745813801984,狐狸原来这么叫么？
194,348.17300,滚动弹幕,25,0xffffff,0,6d19384a,54721271646370304,伪造就是商业机密
195,544.61200,滚动弹幕,25,0xffffff,0,687c337e,54691001389954560,爱乐爱了
196,548.33500,滚动弹幕,25,0xffffff,0,e6a76a32,53611103636393984,虾仁诛心，爽
197,341.01300,滚动弹幕,25,0xffffff,0,dc487a60,52103865034080259,公司是周扒皮的机密
198,323.48700,滚动弹幕,25,0xffffff,0,42f42549,46824003818487815,戳肺管子咯！
199,563.35200,滚动弹幕,25,0xffffff,0,48d54deb,46743302292635651,哈哈哈我支持你，卖你美式英语
200,380.20600,滚动弹幕,25,0xffffff,0,464413e,46338775363092485,怕了怕了233333
201,364.14600,滚动弹幕,25,0xffffff,0,e8d73e40,46239545072549891,支持你
202,255.13900,滚动弹幕,25,0xffffff,0,327f4ea,46216698038583301,报警不算威胁
203,370.67300,滚动弹幕,25,0xffffff,0,20273561,46149783042129923,白嫖劳动力不是商业机密吗
204,529.71900,滚动弹幕,25,0xffffff,0,fbaef3cd,46147306973036547,哈哈哈哈哈！妙啊！
205,301.75000,滚动弹幕,25,0xffffff,0,98fcfdbe,46076783981232131,是哪家公司，兄弟们把它打在公屏上
206,579.61300,滚动弹幕,25,0xffffff,0,971c42ab,46030272097419267,b站清流啊 挺住
207,549.94100,滚动弹幕,25,0xffffff,0,68e4838e,46027805088546819,太坏了，哈哈哈还
208,596.48100,滚动弹幕,25,0xffffff,0,88f1268b,45949671915388931,加油
209,517.50500,滚动弹幕,25,0xffffff,0,ec315379,45943441071800323,硬核
210,406.00900,滚动弹幕,25,0xffffff,0,336b5e85,45941663211716611,商业机密
211,180.81900,滚动弹幕,25,0xffffff,0,a97c2d82,45941066569875463,经查，我们是世界500强外加B站前十大股东
212,508.90800,滚动弹幕,25,0xffffff,0,2b922a0e,45940652354043907,夺笋啊
213,22.41000,滚动弹幕,25,0xffffff,0,a1e4fe7e,45927934604083205,伤害不高，侮辱性极强
214,528.97100,滚动弹幕,25,0xffffff,0,6cbf3483,45926096415752195,夺笋呐
215,149.96200,滚动弹幕,25,0xffffff,0,6095ccb6,45923761834164227,分公司和总公司是一个法人，一个主体。分公司没有独立的诉讼资格的。
216,528.37800,滚动弹幕,25,0xffffff,0,7514a8ae,45858615540580359,哈哈哈哈哈哈哈哈可还行
217,529.84200,滚动弹幕,25,0xffffff,0,5e9dc924,45857145759989767,刚看了一下，有点小贵，能打折不
218,259.00200,滚动弹幕,25,0xf0ab2a,0,83b7fadc,45847984315301895,你的认知是什么！？
219,521.05300,滚动弹幕,25,0xffffff,0,b3fe67fb,45840216129273859,哈哈哈有趣
220,379.56400,滚动弹幕,25,0xffffff,0,3ec58174,45806579266093059,怕呀怕呀好怕呀
221,570.90400,滚动弹幕,25,0xffffff,0,6cbea250,45789654606675971,这就是大佬吗！？
222,48.13900,滚动弹幕,25,0xffffff,0,f3d35b7a,45773543024099333,同志，你好
223,535.96500,滚动弹幕,25,0xffffff,0,811ba25e,45765975570120709,笋都给你夺没了
224,526.03900,滚动弹幕,25,0xffffff,0,811ba25e,45765970400116739,夺笋那
225,395.84800,滚动弹幕,25,0xffffff,0,a2bc4c6d,45703885842022403,实在是太怕了
226,521.47000,滚动弹幕,25,0xffffff,0,8b736ce8,45631357652041733,点赞    关注  安排
227,319.77800,滚动弹幕,25,0xffffff,0,2f2ba4fc,45573068517539847,哈哈哈哈哈哈哈哈哈
228,176.19900,滚动弹幕,25,0xffffff,0,e2a268a7,45568452715347971,哈哈哈哈哈哈哈，大概脑子有疱
229,71.13900,滚动弹幕,25,0xffffff,0,6eb17a1e,45543341154107397,劳动者们站起来!
230,481.05900,滚动弹幕,25,0xffffff,0,96001eeb,45530640934764547,你的认知是什么～～～～
231,377.91800,顶端弹幕,25,0xffffff,0,4706051c,45516957033168901,怕了怕了
232,126.13900,滚动弹幕,25,0xffffff,0,659467ba,45500149858828291,逆转的bgm哈哈哈
233,340.25300,滚动弹幕,25,0xffffff,0,2f5b28ee,45474774768943109,他说我们怕了，我们应该告他泄密
234,582.53000,滚动弹幕,25,0xffffff,0,3a9d80cb,45438011784036357,哈哈哈哈哈哈
235,145.78300,滚动弹幕,25,0xe70012,0,81234e91,45435506324930567,狐狸叫，夺笋呐夺笋呐夺笋呐夺笋呐夺笋呐夺笋呐，
236,140.64300,滚动弹幕,25,0xe70012,0,81234e91,45435497080684549,这是狐狸的叫声，夺笋呐哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
237,72.35600,滚动弹幕,25,0xffffff,0,fc443022,45426622524817415,团结起来打工人
238,108.51900,滚动弹幕,25,0xffffff,0,6505508c,45409170274385927,夺笋呐
239,330.60400,滚动弹幕,25,0xffffff,0,52e4a5de,45393125739855879,哈哈哈
240,557.45800,滚动弹幕,25,0xffffff,0,ba148d2e,45388903928561667,对不起，但是莫名想笑
241,137.34400,滚动弹幕,25,0xffffff,0,9b3baa4b,45388194541731847,在公司就取消记得门禁卡？就是非法解雇呀！
242,372.68600,滚动弹幕,25,0xffffff,0,bad7020d,45376563163168771,保护
243,534.11000,滚动弹幕,25,0xffffff,0,3f6efca0,45363253515124739,哈哈哈哈哈哈哈哈是个好办法
244,408.28000,滚动弹幕,25,0xffffff,0,bb94f7c1,45349995951947783,怕了 超害pia
245,496.27400,滚动弹幕,25,0xffffff,0,9adeb507,45349755713748997,坐等一个鬼畜
246,416.13900,滚动弹幕,25,0xffffff,0,26c227e8,45313994787389443,这是桑叶机密
247,379.41900,滚动弹幕,25,0xffffff,0,26c227e8,45313960719155203,怕了…
248,480.36000,滚动弹幕,25,0xffffff,0,95974866,45313865630613509,典型的所答非所问
249,245.17900,滚动弹幕,25,0xffffff,0,26c227e8,45313848229494791,他们心虚了
