,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
283,21.92600,滚动弹幕,25,0xffffff,0,1dc74d21,1700497675,然而上海话闪电是叫 HOXI的 -- 
284,104.15100,滚动弹幕,25,0xffffff,0,24ac9a3b,1700034985,23333
285,110.38000,滚动弹幕,25,0xffffff,0,f3ff93a6,1699488501,23333333333333333
286,113.61900,滚动弹幕,25,0xffffff,0,b1970a77,1698803633,笑死我了
287,104.74300,滚动弹幕,25,0xffffff,0,2ab1fd4b,1698450401,2333333333333
288,17.05800,滚动弹幕,25,0xffffff,0,919c5443,35388495080980485,这日语吧
289,64.39100,滚动弹幕,25,0xffffff,0,c235fbe7,3770846847959044,武汉人表示听不懂
290,38.02000,滚动弹幕,25,0xffffff,0,85978e2a,1866089604055042,听不懂＋1
291,68.15800,滚动弹幕,25,0x0,0,d2241565,3529506056,毫无压力
292,80.85100,滚动弹幕,25,0xffffff,0,862b4575,3510360723,2333
293,39.73000,滚动弹幕,25,0xffffff,0,74294a80,3294108726,可爱
294,58.71000,滚动弹幕,25,0xffffff,0,74294a80,3294112250,粤语怎么不是方言了
295,117.47800,滚动弹幕,25,0xffffff,0,96796bc1,3060569832,哈哈哈
296,123.22200,顶端弹幕,25,0x33ffff,0,91fce517,2510644191,23333
297,108.96800,滚动弹幕,25,0xffffff,0,91fce517,2510643113,233333
298,132.16000,滚动弹幕,25,0xffffff,0,ed29ddcd,2340233527,半听半懂的……
299,49.19100,滚动弹幕,25,0xffffff,0,8e1f7bab,2301207103,哈哈哈哈哈
300,34.48200,滚动弹幕,25,0xffffff,0,75699a91,2165787545,hongxie
301,68.52200,滚动弹幕,25,0xffffff,0,dca52e6d,2082452595,无锡无压力
302,9.75900,滚动弹幕,25,0xffffff,0,36b1d735,2064215223,桥豆麻袋？
303,79.78700,滚动弹幕,25,0xffffff,0,5c52c6b5,2036788765,无锡无压力
304,54.02000,滚动弹幕,25,0xffffff,0,572b1193,1960028059,杭州人表示听得懂
305,64.76700,滚动弹幕,25,0xffffff,0,88e9c951,1956297509,杭州表示无压力
306,113.31800,滚动弹幕,25,0xffffff,0,a8043a73,1951022939,台州人无压力
307,11.68600,滚动弹幕,25,0xffffff,0,d60db2fd,1890329271,怎么来日语了
308,104.67200,滚动弹幕,25,0xffffff,0,7c0ad451,1821711313,23333
309,91.10000,滚动弹幕,25,0xffffff,0,206fa49,1756454451,好额呀
310,83.49700,滚动弹幕,25,0xffffff,0,61edd8c3,1743964241,云南无压
311,44.91900,滚动弹幕,25,0xe70012,0,e0ed9e83,1732101045,2333
312,97.75400,滚动弹幕,25,0xffffff,0,343c1c1c,1731918785,2333
313,72.97900,滚动弹幕,25,0xffffff,0,88dd837e,1725178035,苏州人表示无压力
314,93.85500,滚动弹幕,25,0xffffff,0,46f00100,1723789467,同苏州无压力
315,18.13300,滚动弹幕,25,0xffffff,0,8b12481d,1721683979,没有陕西话。。。。。。
316,105.32400,滚动弹幕,25,0xffffff,0,df6fa240,1720445735,233333
317,80.07600,滚动弹幕,25,0xffffff,0,398a8cc7,1720186777,徐州人毫无压力。。。
318,71.89300,滚动弹幕,25,0xffffff,0,1202801b,1719613283,杭州人表示毫无压力。。。
319,104.74900,滚动弹幕,25,0xffffff,0,22acac1d,1718032983,？？？
320,74.32400,滚动弹幕,25,0xffffff,0,288bde28,1717422199,海宁人表示无压力，就是上海话跟这边的声调不太一样
321,73.03900,滚动弹幕,25,0xffffff,0,41ebc70a,1709521585,湖州人无压力
322,94.93400,滚动弹幕,25,0xffffff,0,545da69a,1708936133,上海很开心
323,65.24700,滚动弹幕,25,0xffffff,0,8708f8f9,1707217973,同为温州
324,11.41900,滚动弹幕,25,0xffffff,0,8942f9e,1697676201,活西
325,23.08200,滚动弹幕,25,0xffffff,0,36617a62,1696250867,树獭…
326,103.70300,滚动弹幕,25,0xffffff,0,bc6f8093,1692474843,2333333
327,99.27600,滚动弹幕,25,0xffffff,0,3225af06,1692017237,233333333
328,22.61600,滚动弹幕,25,0xffffff,0,745fb813,33250887810940933,没有南京话嘛
329,25.16500,滚动弹幕,25,0xffffff,0,376759ff,3592185996378116,武汉人表示听不懂
330,50.44900,滚动弹幕,25,0xffffff,0,7cd7c17e,4391154525,？？？
331,109.15800,滚动弹幕,25,0xffffff,0,ab466ac6,4005274303,哈哈哈哈哈哈
332,101.39200,滚动弹幕,25,0xffffff,0,869c4f63,3913281968,233
333,99.23300,滚动弹幕,25,0xffffff,0,15306433,3830892674,溧阳人路过
334,32.38700,滚动弹幕,25,0xffffff,0,3073e9ed,3487305513,嘟嘟可惜了
335,98.48200,滚动弹幕,25,0xffffff,0,aeb4701,2500430897,2333333333
336,67.58400,滚动弹幕,25,0xffffff,0,7309bbbc,2290366021,新疆人表示只能看懂字幕了
337,107.62500,滚动弹幕,25,0xffffff,0,1633a84c,2081246645,23333333333
338,117.50700,顶端弹幕,25,0x90c320,0,3496106d,2066055483,biubiubiu……
339,99.81400,滚动弹幕,25,0xffffff,0,36b1d735,2064224453,233333333
340,37.13800,滚动弹幕,25,0xffffff,0,318d006d,2046213765,huaxi
341,30.28300,滚动弹幕,25,0xffffff,0,e152079a,2027005547,上海人表示完全别扭！！！！差评！！！！！
342,107.14200,滚动弹幕,25,0xffffff,0,79e2e55d,2015395857,也丶   
343,12.02400,滚动弹幕,25,0xffffff,0,68d22c13,1816788795,杭州人无压力。。
344,67.64800,滚动弹幕,25,0xffffff,0,412c6483,1740936613,哈哈哈哈 
345,70.22400,滚动弹幕,25,0xffffff,0,894b3093,1721593293,2333333
346,11.13100,滚动弹幕,25,0xffffff,0,bff11957,1718026933,不是说50分钟吗
347,103.03100,滚动弹幕,25,0xffffff,0,95aff85b,1716796991,233333333333
348,70.30000,滚动弹幕,25,0xffffff,0,6389e5e7,1715698325,上海人无压力
349,118.26500,滚动弹幕,25,0xffffff,0,4106f3a0,1711529783,biubiubiu
350,6.75700,滚动弹幕,25,0xffffff,0,7db97358,1700432571,233333333333
351,98.17600,滚动弹幕,25,0xffffff,0,97ca2d98,1700354601,233333333
352,45.71200,滚动弹幕,25,0xffffff,0,97ca2d98,1700351879,233333
353,136.23200,滚动弹幕,25,0xffffff,0,9f0f5bf4,1699797379,李向阳
354,103.35900,滚动弹幕,25,0xffffff,0,c896dd01,1698764459,瓦特
355,51.04900,滚动弹幕,25,0xffffff,0,5398d0fe,1698715669,湖南~~~~~~
356,103.50100,滚动弹幕,25,0xffffff,0,f4dc223,1698396289,23333333333
357,42.67200,滚动弹幕,25,0xffffff,0,96d1865f,1696198489,我来组成弹幕
358,23.38600,滚动弹幕,25,0xffffff,0,f667a2b7,1691586799,画质
359,55.48100,滚动弹幕,25,0xffffff,0,f3a9f7f6,7337762097201152,浙江无压力
360,25.79100,滚动弹幕,25,0xffffff,0,50b0152d,1933502055,不是hoxi吗.....或者huaxie
361,14.78900,滚动弹幕,25,0xffffff,0,d60db2fd,1890329807,不正宗？
362,13.36400,滚动弹幕,25,0xffffff,0,d367d16d,1708342705,2333333
363,12.69400,滚动弹幕,25,0xffffff,0,f4dc223,1698392409,233333333
364,113.39900,滚动弹幕,25,0xffffff,0,4e73d14b,1694669583,？？？
365,27.26400,滚动弹幕,25,0xffffff,0,c97883a,2449248957,感觉是盗版日语嘞
366,47.98000,滚动弹幕,25,0xffffff,0,ccba325d,53436998428928000,长沙人完全听不懂阿
367,6.53700,滚动弹幕,25,0xffffff,0,10ad8dea,53339578386867200,上海人路过
368,89.17400,滚动弹幕,25,0xffffff,0,65ac849e,52428301312983045,这个笑话别看字幕能听懂
369,89.67700,滚动弹幕,25,0xffffff,0,3f99abf9,33941535359238151,四川真的听不懂
