,弹幕出现时间,弹幕模式,弹幕字体大小,弹幕十六进制颜色,弹幕池(0为普通池，1为字幕池，2为特殊池),弹幕发送者加密id,弹幕id,弹幕内容
155,1641.76000,滚动弹幕,25,0xffffff,0,98beae26,40500348117844103,3倍也不错
156,1576.71500,滚动弹幕,25,0xffffff,0,98beae26,40500331066949639,20了
157,1525.57800,滚动弹幕,25,0xffffff,0,98beae26,40500317661954055,3倍速中。。。
158,235.42800,滚动弹幕,25,0xffffff,0,49bf7eb7,40363791980953605,不用怀疑
159,1290.51600,滚动弹幕,25,0xffffff,0,9294e88a,40307956548894725,php天下第一
160,1219.37200,滚动弹幕,25,0xffffff,0,9294e88a,40307926795550725,扎哇
161,1875.79000,滚动弹幕,25,0xffffff,0,4c2a1811,40289050491355139,耨的
162,1770.86600,滚动弹幕,25,0xffffff,0,b69b41f,40237873913921541,2022年考古
163,1594.61200,滚动弹幕,25,0xffffff,0,b69b41f,40237781506064389,我们公司还在用6.x 能信？
164,762.24300,滚动弹幕,25,0xffffff,0,b69b41f,40237343849316357,数据分析还是老老实实用python吧
165,1181.28300,滚动弹幕,25,0xffffff,0,5a2297bf,40219163219722245,中间件？
166,1275.95500,滚动弹幕,25,0xffffff,0,26512c32,40059796381499395,扎心❤️
167,247.85600,滚动弹幕,25,0xffffff,0,4e321501,39993432347246599,2020-10-23
168,2022.26100,滚动弹幕,18,0xffffff,0,78ecc59b,39960218182352903,南京的路过
169,1193.21100,滚动弹幕,25,0xffffff,0,8a494ee2,39856399076294659,抓娃
170,1850.90900,滚动弹幕,25,0xffffff,0,8b3cbaa1,39777429842558981,11
171,23.30100,滚动弹幕,25,0xffffff,0,2157c90f,39660670522228739,耨的
172,282.24400,滚动弹幕,25,0xffffff,0,974781ba,39500855874420739,？？？
173,474.95000,滚动弹幕,25,0xffffff,0,2157c90f,39461456959766535,这一坏
174,194.54700,滚动弹幕,25,0xffffff,0,5ef99f07,39419267109093381,2倍速飘过
175,868.03400,滚动弹幕,25,0xffffff,0,41e93aed,39403074709094405,是MVVM
176,1090.19900,滚动弹幕,25,0xffffff,0,d97853cf,39365937991254019,抓哇
177,114.90800,滚动弹幕,25,0xffffff,0,c01c6d09,39189087179505671,2020/10/5 星期一
178,486.29600,滚动弹幕,25,0xffffff,0,9a7e9c08,38822882312716291,111
179,1561.92900,滚动弹幕,25,0xffffff,0,d4a093cf,38603332156129283,18了
180,1708.64900,滚动弹幕,25,0xfe0302,0,cd34fb00,38547203650224131,30分钟了
181,1532.96400,滚动弹幕,25,0xffffff,0,cd34fb00,38547114114940931,12.18
182,255.86100,滚动弹幕,25,0xffffff,0,4a416ffb,38327558887964679,？？？？？？？？？？
183,1221.50100,滚动弹幕,25,0xffffff,0,25a835e1,38248303559704579,抓娃
184,1165.00500,滚动弹幕,25,0xffffff,0,25a835e1,38248273879236611,替代Java的中间件
185,449.46800,滚动弹幕,25,0xffffff,0,25a835e1,38247898702413829,目前看不出好不好
186,415.83000,滚动弹幕,25,0xffffff,0,25a835e1,38247881125658629,我在看
187,115.96000,滚动弹幕,25,0xffffff,0,7236dfdc,37927220901052423,什么时候的视频呀
188,1763.94800,滚动弹幕,25,0xffffff,0,1a5e1a6a,37882852049158149,1998啊
189,1674.87700,滚动弹幕,25,0xffffff,0,1a5e1a6a,37882829365837831,15倍数有点快
190,1649.20100,滚动弹幕,25,0xffffff,0,1a5e1a6a,37882820393172999,node
191,1226.76500,滚动弹幕,25,0xffffff,0,cdcf2d2f,37598054104170499,爪哇没问题
192,1835.13700,滚动弹幕,25,0xffffff,0,5a40583e,37365155490168839,2080super
193,1538.67400,滚动弹幕,25,0xffffff,0,5a40583e,37365051730427907,14了
194,2220.55400,滚动弹幕,25,0xffffff,0,6ef13ef1,37332913790386179,爱了爱了
195,202.90700,滚动弹幕,25,0xffffff,0,ca953868,37229359967240195,哈哈哈还好
196,1203.81700,滚动弹幕,25,0xffffff,0,797bda00,37001524080017415,我笑了
197,430.83000,滚动弹幕,25,0xffffff,0,e81641ca,36973809135779847,热爱学习
198,1208.19100,滚动弹幕,25,0xffff00,0,128ed43,36973673011216391,抓瓦
199,1770.90800,滚动弹幕,25,0xffffff,0,b2bd0603,36973588014170119,2060
200,18.63200,滚动弹幕,25,0xffffff,0,128ed43,36973520626384901,哈哈
201,409.13500,滚动弹幕,25,0xffffff,0,b2bd0603,36973199952445445,10geren
202,759.72300,滚动弹幕,25,0xffffff,0,21a762c,36775226221527043,事件驱动
203,663.38100,滚动弹幕,25,0xffffff,0,21a762c,36775192534974467,node.js
204,625.91400,滚动弹幕,25,0xffffff,0,21a762c,36775179444551687,node
205,322.49400,滚动弹幕,25,0xffffff,0,21a762c,36775073470742531,web开发
206,1836.19500,滚动弹幕,25,0xffffff,0,388e290e,36661432649515013,确实挺困
207,443.77300,滚动弹幕,25,0xffffff,0,388e290e,36660696696487941,非常好的视频
208,1637.75400,滚动弹幕,25,0xffffff,0,ec987624,36613633072955399,10倍正好
209,628.41400,滚动弹幕,25,0xffffff,0,db73dc2d,36479362577465347,药酱晋级了
210,1193.81700,滚动弹幕,25,0xffffff,0,47848116,36470781725114371,哈哈
211,1187.83900,滚动弹幕,25,0xffffff,0,47848116,36470778583056389,爪哇
212,1837.15400,滚动弹幕,25,0xffffff,0,dfaeb7c5,36467990932226051,困了就休息吧
213,1504.94800,滚动弹幕,25,0xffffff,0,3136979b,36465975546609671,2019-11-22
214,545.41400,滚动弹幕,25,0xffffff,0,cf869897,36412679979008003,这里是keyL刘波
215,1849.35000,滚动弹幕,25,0xffffff,0,dab47a44,36346141828186115,头悬梁，锥刺股发
216,422.09100,滚动弹幕,25,0xffffff,0,dab47a44,36345375303925767,很棒的视频
217,580.86800,滚动弹幕,25,0xffffff,0,55dba01b,36073989243142149,药水上线
218,438.86900,滚动弹幕,25,0xffffff,0,55dba01b,36073952023412741,这么晚还在看
219,1752.48100,滚动弹幕,25,0xffffff,0,4304f72e,36064092100755463,我是2025年的
220,1266.32800,滚动弹幕,25,0xffffff,0,4304f72e,36063885772980227,哈哈哈哈哈
221,1255.82900,滚动弹幕,25,0xffffff,0,4304f72e,36063882102964229,66666
